metric,source_id,source_file,source_label,neighbor_rank,neighbor_id,neighbor_file,neighbor_label,same_label,distance
embedding_cosine,39,ag_G_NoFX40_0_.wav,NoFX,4,41,ag_G_NoFX40_2_.wav,NoFX,True,0.02108920
embedding_cosine,39,ag_G_NoFX40_0_.wav,NoFX,5,42,ag_G_NoFX40_3_.wav,NoFX,True,0.02255034
embedding_cosine,40,ag_G_NoFX40_1_.wav,NoFX,1,43,ag_G_NoFX40_4_.wav,NoFX,True,0.00107157
embedding_cosine,40,ag_G_NoFX40_1_.wav,NoFX,2,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00161219
embedding_cosine,40,ag_G_NoFX40_1_.wav,NoFX,3,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00179338
embedding_cosine,40,ag_G_NoFX40_1_.wav,NoFX,4,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00247037
embedding_cosine,40,ag_G_NoFX40_1_.wav,NoFX,5,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00335705
embedding_cosine,41,ag_G_NoFX40_2_.wav,NoFX,1,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00064439
embedding_cosine,41,ag_G_NoFX40_2_.wav,NoFX,2,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00096506
embedding_cosine,41,ag_G_NoFX40_2_.wav,NoFX,3,40,ag_G_NoFX40_1_.wav,NoFX,True,0.00247037
embedding_cosine,41,ag_G_NoFX40_2_.wav,NoFX,4,43,ag_G_NoFX40_4_.wav,NoFX,True,0.00304562
embedding_cosine,41,ag_G_NoFX40_2_.wav,NoFX,5,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00323582
embedding_cosine,42,ag_G_NoFX40_3_.wav,NoFX,1,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00037962
embedding_cosine,42,ag_G_NoFX40_3_.wav,NoFX,2,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00096506
embedding_cosine,42,ag_G_NoFX40_3_.wav,NoFX,3,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00108212
embedding_cosine,42,ag_G_NoFX40_3_.wav,NoFX,4,40,ag_G_NoFX40_1_.wav,NoFX,True,0.00179338
embedding_cosine,42,ag_G_NoFX40_3_.wav,NoFX,5,43,ag_G_NoFX40_4_.wav,NoFX,True,0.00278103
embedding_cosine,43,ag_G_NoFX40_4_.wav,NoFX,1,40,ag_G_NoFX40_1_.wav,NoFX,True,0.00107157
embedding_cosine,43,ag_G_NoFX40_4_.wav,NoFX,2,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00278103
embedding_cosine,43,ag_G_NoFX40_4_.wav,NoFX,3,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00304562
embedding_cosine,43,ag_G_NoFX40_4_.wav,NoFX,4,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00409877
embedding_cosine,43,ag_G_NoFX40_4_.wav,NoFX,5,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00430822
embedding_cosine,44,ag_G_NoFX40_5_.wav,NoFX,1,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00037962
embedding_cosine,44,ag_G_NoFX40_5_.wav,NoFX,2,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00064439
embedding_cosine,44,ag_G_NoFX40_5_.wav,NoFX,3,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00229996
embedding_cosine,44,ag_G_NoFX40_5_.wav,NoFX,4,46,ag_G_NoFX40_7_.wav,NoFX,True,0.00314569
embedding_cosine,44,ag_G_NoFX40_5_.wav,NoFX,5,40,ag_G_NoFX40_1_.wav,NoFX,True,0.00335705
embedding_cosine,45,ag_G_NoFX40_6_.wav,NoFX,1,46,ag_G_NoFX40_7_.wav,NoFX,True,0.00378525
embedding_cosine,45,ag_G_NoFX40_6_.wav,NoFX,2,48,ag_G_NoFX40_9_.wav,NoFX,True,0.01048523
embedding_cosine,45,ag_G_NoFX40_6_.wav,NoFX,3,42,ag_G_NoFX40_3_.wav,NoFX,True,0.01188904
embedding_cosine,45,ag_G_NoFX40_6_.wav,NoFX,4,44,ag_G_NoFX40_5_.wav,NoFX,True,0.01201183
embedding_cosine,45,ag_G_NoFX40_6_.wav,NoFX,5,41,ag_G_NoFX40_2_.wav,NoFX,True,0.01758856
embedding_cosine,46,ag_G_NoFX40_7_.wav,NoFX,1,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00314569
embedding_cosine,46,ag_G_NoFX40_7_.wav,NoFX,2,45,ag_G_NoFX40_6_.wav,NoFX,True,0.00378525
embedding_cosine,46,ag_G_NoFX40_7_.wav,NoFX,3,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00393891
embedding_cosine,46,ag_G_NoFX40_7_.wav,NoFX,4,48,ag_G_NoFX40_9_.wav,NoFX,True,0.00467551
embedding_cosine,46,ag_G_NoFX40_7_.wav,NoFX,5,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00627697
embedding_cosine,47,ag_G_NoFX40_8_.wav,NoFX,1,39,ag_G_NoFX40_0_.wav,NoFX,True,0.00229883
embedding_cosine,47,ag_G_NoFX40_8_.wav,NoFX,2,43,ag_G_NoFX40_4_.wav,NoFX,True,0.01880467
embedding_cosine,47,ag_G_NoFX40_8_.wav,NoFX,3,40,ag_G_NoFX40_1_.wav,NoFX,True,0.02274799
embedding_cosine,47,ag_G_NoFX40_8_.wav,NoFX,4,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,False,0.02525532
embedding_cosine,47,ag_G_NoFX40_8_.wav,NoFX,5,88,ag_G_SlapbackDelay40_9_.wav,SlapbackDelay,False,0.02931911
embedding_cosine,48,ag_G_NoFX40_9_.wav,NoFX,1,42,ag_G_NoFX40_3_.wav,NoFX,True,0.00108212
embedding_cosine,48,ag_G_NoFX40_9_.wav,NoFX,2,40,ag_G_NoFX40_1_.wav,NoFX,True,0.00161219
embedding_cosine,48,ag_G_NoFX40_9_.wav,NoFX,3,44,ag_G_NoFX40_5_.wav,NoFX,True,0.00229996
embedding_cosine,48,ag_G_NoFX40_9_.wav,NoFX,4,41,ag_G_NoFX40_2_.wav,NoFX,True,0.00323582
embedding_cosine,48,ag_G_NoFX40_9_.wav,NoFX,5,43,ag_G_NoFX40_4_.wav,NoFX,True,0.00409877
embedding_cosine,49,ag_G_Overdrive40_0_.wav,Overdrive,1,50,ag_G_Overdrive40_1_.wav,Overdrive,True,0.00330544
embedding_cosine,49,ag_G_Overdrive40_0_.wav,Overdrive,2,57,ag_G_Overdrive40_8_.wav,Overdrive,True,0.01815844
embedding_cosine,49,ag_G_Overdrive40_0_.wav,Overdrive,3,54,ag_G_Overdrive40_5_.wav,Overdrive,True,0.04033005
embedding_cosine,49,ag_G_Overdrive40_0_.wav,Overdrive,4,58,ag_G_Overdrive40_9_.wav,Overdrive,True,0.05578476
embedding_cosine,49,ag_G_Overdrive40_0_.wav,Overdrive,5,51,ag_G_Overdrive40_2_.wav,Overdrive,True,0.07281196
embedding_cosine,50,ag_G_Overdrive40_1_.wav,Overdrive,1,49,ag_G_Overdrive40_0_.wav,Overdrive,True,0.00330544
embedding_cosine,50,ag_G_Overdrive40_1_.wav,Overdrive,2,57,ag_G_Overdrive40_8_.wav,Overdrive,True,0.02425033
embedding_cosine,50,ag_G_Overdrive40_1_.wav,Overdrive,3,58,ag_G_Overdrive40_9_.wav,Overdrive,True,0.04394406
embedding_cosine,50,ag_G_Overdrive40_1_.wav,Overdrive,4,54,ag_G_Overdrive40_5_.wav,Overdrive,True,0.04937530
embedding_cosine,50,ag_G_Overdrive40_1_.wav,Overdrive,5,51,ag_G_Overdrive40_2_.wav,Overdrive,True,0.06293386
embedding_cosine,51,ag_G_Overdrive40_2_.wav,Overdrive,1,58,ag_G_Overdrive40_9_.wav,Overdrive,True,0.00539017
embedding_cosine,51,ag_G_Overdrive40_2_.wav,Overdrive,2,55,ag_G_Overdrive40_6_.wav,Overdrive,True,0.02322328
embedding_cosine,51,ag_G_Overdrive40_2_.wav,Overdrive,3,50,ag_G_Overdrive40_1_.wav,Overdrive,True,0.06293386
embedding_cosine,51,ag_G_Overdrive40_2_.wav,Overdrive,4,49,ag_G_Overdrive40_0_.wav,Overdrive,True,0.07281196
embedding_cosine,51,ag_G_Overdrive40_2_.wav,Overdrive,5,57,ag_G_Overdrive40_8_.wav,Overdrive,True,0.09586549
embedding_cosine,52,ag_G_Overdrive40_3_.wav,Overdrive,1,53,ag_G_Overdrive40_4_.wav,Overdrive,True,0.00095123
embedding_cosine,52,ag_G_Overdrive40_3_.wav,Overdrive,2,56,ag_G_Overdrive40_7_.wav,Overdrive,True,0.00601721
embedding_cosine,52,ag_G_Overdrive40_3_.wav,Overdrive,3,45,ag_G_NoFX40_6_.wav,NoFX,False,0.03369337
embedding_cosine,52,ag_G_Overdrive40_3_.wav,Overdrive,4,14,ag_G_Distortion40_5_.wav,Distortion,False,0.03748387
embedding_cosine,52,ag_G_Overdrive40_3_.wav,Overdrive,5,46,ag_G_NoFX40_7_.wav,NoFX,False,0.03789729
embedding_cosine,53,ag_G_Overdrive40_4_.wav,Overdrive,1,52,ag_G_Overdrive40_3_.wav,Overdrive,True,0.00095123
embedding_cosine,53,ag_G_Overdrive40_4_.wav,Overdrive,2,56,ag_G_Overdrive40_7_.wav,Overdrive,True,0.00392896
embedding_cosine,53,ag_G_Overdrive40_4_.wav,Overdrive,3,45,ag_G_NoFX40_6_.wav,NoFX,False,0.03279018
embedding_cosine,53,ag_G_Overdrive40_4_.wav,Overdrive,4,46,ag_G_NoFX40_7_.wav,NoFX,False,0.03819036
embedding_cosine,53,ag_G_Overdrive40_4_.wav,Overdrive,5,14,ag_G_Distortion40_5_.wav,Distortion,False,0.04071248
embedding_cosine,54,ag_G_Overdrive40_5_.wav,Overdrive,1,57,ag_G_Overdrive40_8_.wav,Overdrive,True,0.01212192
embedding_cosine,54,ag_G_Overdrive40_5_.wav,Overdrive,2,49,ag_G_Overdrive40_0_.wav,Overdrive,True,0.04033005
embedding_cosine,54,ag_G_Overdrive40_5_.wav,Overdrive,3,50,ag_G_Overdrive40_1_.wav,Overdrive,True,0.04937530
embedding_cosine,54,ag_G_Overdrive40_5_.wav,Overdrive,4,16,ag_G_Distortion40_7_.wav,Distortion,False,0.08107662
embedding_cosine,54,ag_G_Overdrive40_5_.wav,Overdrive,5,10,ag_G_Distortion40_1_.wav,Distortion,False,0.09066999
embedding_cosine,55,ag_G_Overdrive40_6_.wav,Overdrive,1,51,ag_G_Overdrive40_2_.wav,Overdrive,True,0.02322328
embedding_cosine,55,ag_G_Overdrive40_6_.wav,Overdrive,2,58,ag_G_Overdrive40_9_.wav,Overdrive,True,0.04223615
embedding_cosine,55,ag_G_Overdrive40_6_.wav,Overdrive,3,56,ag_G_Overdrive40_7_.wav,Overdrive,True,0.05334055
embedding_cosine,55,ag_G_Overdrive40_6_.wav,Overdrive,4,53,ag_G_Overdrive40_4_.wav,Overdrive,True,0.06287044
embedding_cosine,55,ag_G_Overdrive40_6_.wav,Overdrive,5,11,ag_G_Distortion40_2_.wav,Distortion,False,0.06821251
embedding_cosine,56,ag_G_Overdrive40_7_.wav,Overdrive,1,53,ag_G_Overdrive40_4_.wav,Overdrive,True,0.00392896
embedding_cosine,56,ag_G_Overdrive40_7_.wav,Overdrive,2,52,ag_G_Overdrive40_3_.wav,Overdrive,True,0.00601721
embedding_cosine,56,ag_G_Overdrive40_7_.wav,Overdrive,3,17,ag_G_Distortion40_8_.wav,Distortion,False,0.03264368
embedding_cosine,56,ag_G_Overdrive40_7_.wav,Overdrive,4,11,ag_G_Distortion40_2_.wav,Distortion,False,0.03457439
embedding_cosine,56,ag_G_Overdrive40_7_.wav,Overdrive,5,45,ag_G_NoFX40_6_.wav,NoFX,False,0.03667039
embedding_cosine,57,ag_G_Overdrive40_8_.wav,Overdrive,1,54,ag_G_Overdrive40_5_.wav,Overdrive,True,0.01212192
embedding_cosine,57,ag_G_Overdrive40_8_.wav,Overdrive,2,49,ag_G_Overdrive40_0_.wav,Overdrive,True,0.01815844
embedding_cosine,57,ag_G_Overdrive40_8_.wav,Overdrive,3,50,ag_G_Overdrive40_1_.wav,Overdrive,True,0.02425033
embedding_cosine,57,ag_G_Overdrive40_8_.wav,Overdrive,4,58,ag_G_Overdrive40_9_.wav,Overdrive,True,0.07803178
embedding_cosine,57,ag_G_Overdrive40_8_.wav,Overdrive,5,16,ag_G_Distortion40_7_.wav,Distortion,False,0.08096492
embedding_cosine,58,ag_G_Overdrive40_9_.wav,Overdrive,1,51,ag_G_Overdrive40_2_.wav,Overdrive,True,0.00539017
embedding_cosine,58,ag_G_Overdrive40_9_.wav,Overdrive,2,55,ag_G_Overdrive40_6_.wav,Overdrive,True,0.04223615
embedding_cosine,58,ag_G_Overdrive40_9_.wav,Overdrive,3,50,ag_G_Overdrive40_1_.wav,Overdrive,True,0.04394406
embedding_cosine,58,ag_G_Overdrive40_9_.wav,Overdrive,4,49,ag_G_Overdrive40_0_.wav,Overdrive,True,0.05578476
embedding_cosine,58,ag_G_Overdrive40_9_.wav,Overdrive,5,57,ag_G_Overdrive40_8_.wav,Overdrive,True,0.07803178
embedding_cosine,59,ag_G_Phaser40_0_.wav,Phaser,1,62,ag_G_Phaser40_3_.wav,Phaser,True,0.07336259
embedding_cosine,59,ag_G_Phaser40_0_.wav,Phaser,2,67,ag_G_Phaser40_8_.wav,Phaser,True,0.11136991
embedding_cosine,59,ag_G_Phaser40_0_.wav,Phaser,3,8,ag_G_Chorus40_9_.wav,Chorus,False,0.12131381
embedding_cosine,59,ag_G_Phaser40_0_.wav,Phaser,4,63,ag_G_Phaser40_4_.wav,Phaser,True,0.13257653
embedding_cosine,59,ag_G_Phaser40_0_.wav,Phaser,5,32,ag_G_Flanger40_3_.wav,Flanger,False,0.14305246
embedding_cosine,60,ag_G_Phaser40_1_.wav,Phaser,1,66,ag_G_Phaser40_7_.wav,Phaser,True,0.05294454
embedding_cosine,60,ag_G_Phaser40_1_.wav,Phaser,2,68,ag_G_Phaser40_9_.wav,Phaser,True,0.05540013
embedding_cosine,60,ag_G_Phaser40_1_.wav,Phaser,3,93,ag_G_Tremolo40_4_.wav,Tremolo,False,0.10638571
embedding_cosine,60,ag_G_Phaser40_1_.wav,Phaser,4,37,ag_G_Flanger40_8_.wav,Flanger,False,0.10871077
embedding_cosine,60,ag_G_Phaser40_1_.wav,Phaser,5,63,ag_G_Phaser40_4_.wav,Phaser,True,0.13181168
embedding_cosine,61,ag_G_Phaser40_2_.wav,Phaser,1,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.00295770
embedding_cosine,61,ag_G_Phaser40_2_.wav,Phaser,2,87,ag_G_SlapbackDelay40_8_.wav,SlapbackDelay,False,0.00357598
embedding_cosine,61,ag_G_Phaser40_2_.wav,Phaser,3,98,ag_G_Tremolo40_9_.wav,Tremolo,False,0.00372875
embedding_cosine,61,ag_G_Phaser40_2_.wav,Phaser,4,85,ag_G_SlapbackDelay40_6_.wav,SlapbackDelay,False,0.00380635
embedding_cosine,61,ag_G_Phaser40_2_.wav,Phaser,5,91,ag_G_Tremolo40_2_.wav,Tremolo,False,0.00664258
embedding_cosine,62,ag_G_Phaser40_3_.wav,Phaser,1,63,ag_G_Phaser40_4_.wav,Phaser,True,0.06736493
embedding_cosine,62,ag_G_Phaser40_3_.wav,Phaser,2,59,ag_G_Phaser40_0_.wav,Phaser,True,0.07336259
embedding_cosine,62,ag_G_Phaser40_3_.wav,Phaser,3,67,ag_G_Phaser40_8_.wav,Phaser,True,0.09329152
embedding_cosine,62,ag_G_Phaser40_3_.wav,Phaser,4,6,ag_G_Chorus40_7_.wav,Chorus,False,0.10121953
embedding_cosine,62,ag_G_Phaser40_3_.wav,Phaser,5,66,ag_G_Phaser40_7_.wav,Phaser,True,0.12089384
embedding_cosine,63,ag_G_Phaser40_4_.wav,Phaser,1,62,ag_G_Phaser40_3_.wav,Phaser,True,0.06736493
embedding_cosine,63,ag_G_Phaser40_4_.wav,Phaser,2,6,ag_G_Chorus40_7_.wav,Chorus,False,0.07087111
embedding_cosine,63,ag_G_Phaser40_4_.wav,Phaser,3,66,ag_G_Phaser40_7_.wav,Phaser,True,0.07375622
embedding_cosine,63,ag_G_Phaser40_4_.wav,Phaser,4,1,ag_G_Chorus40_2_.wav,Chorus,False,0.08420503
embedding_cosine,63,ag_G_Phaser40_4_.wav,Phaser,5,89,ag_G_Tremolo40_0_.wav,Tremolo,False,0.08934999
embedding_cosine,64,ag_G_Phaser40_5_.wav,Phaser,1,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.04896235
embedding_cosine,64,ag_G_Phaser40_5_.wav,Phaser,2,65,ag_G_Phaser40_6_.wav,Phaser,True,0.05477309
embedding_cosine,64,ag_G_Phaser40_5_.wav,Phaser,3,107,ag_G_Vibrato40_8_.wav,Vibrato,False,0.05500108
embedding_cosine,64,ag_G_Phaser40_5_.wav,Phaser,4,99,ag_G_Vibrato40_0_.wav,Vibrato,False,0.05572814
embedding_cosine,64,ag_G_Phaser40_5_.wav,Phaser,5,105,ag_G_Vibrato40_6_.wav,Vibrato,False,0.05780029
embedding_cosine,65,ag_G_Phaser40_6_.wav,Phaser,1,61,ag_G_Phaser40_2_.wav,Phaser,True,0.00974971
embedding_cosine,65,ag_G_Phaser40_6_.wav,Phaser,2,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.01288962
embedding_cosine,65,ag_G_Phaser40_6_.wav,Phaser,3,22,ag_G_FeedbackDelay40_3_.wav,FeedbackDelay,False,0.01533610
embedding_cosine,65,ag_G_Phaser40_6_.wav,Phaser,4,99,ag_G_Vibrato40_0_.wav,Vibrato,False,0.01579392
embedding_cosine,65,ag_G_Phaser40_6_.wav,Phaser,5,107,ag_G_Vibrato40_8_.wav,Vibrato,False,0.01585007
embedding_cosine,66,ag_G_Phaser40_7_.wav,Phaser,1,60,ag_G_Phaser40_1_.wav,Phaser,True,0.05294454
embedding_cosine,66,ag_G_Phaser40_7_.wav,Phaser,2,63,ag_G_Phaser40_4_.wav,Phaser,True,0.07375622
embedding_cosine,66,ag_G_Phaser40_7_.wav,Phaser,3,37,ag_G_Flanger40_8_.wav,Flanger,False,0.07482529
embedding_cosine,66,ag_G_Phaser40_7_.wav,Phaser,4,68,ag_G_Phaser40_9_.wav,Phaser,True,0.10578638
embedding_cosine,66,ag_G_Phaser40_7_.wav,Phaser,5,93,ag_G_Tremolo40_4_.wav,Tremolo,False,0.11480188
embedding_cosine,67,ag_G_Phaser40_8_.wav,Phaser,1,62,ag_G_Phaser40_3_.wav,Phaser,True,0.09329152
embedding_cosine,67,ag_G_Phaser40_8_.wav,Phaser,2,59,ag_G_Phaser40_0_.wav,Phaser,True,0.11136991
embedding_cosine,67,ag_G_Phaser40_8_.wav,Phaser,3,8,ag_G_Chorus40_9_.wav,Chorus,False,0.12715471
embedding_cosine,67,ag_G_Phaser40_8_.wav,Phaser,4,0,ag_G_Chorus40_1_.wav,Chorus,False,0.12771738
embedding_cosine,67,ag_G_Phaser40_8_.wav,Phaser,5,6,ag_G_Chorus40_7_.wav,Chorus,False,0.16046524
embedding_cosine,68,ag_G_Phaser40_9_.wav,Phaser,1,60,ag_G_Phaser40_1_.wav,Phaser,True,0.05540013
embedding_cosine,68,ag_G_Phaser40_9_.wav,Phaser,2,93,ag_G_Tremolo40_4_.wav,Tremolo,False,0.06206423
embedding_cosine,68,ag_G_Phaser40_9_.wav,Phaser,3,97,ag_G_Tremolo40_8_.wav,Tremolo,False,0.07726169
embedding_cosine,68,ag_G_Phaser40_9_.wav,Phaser,4,65,ag_G_Phaser40_6_.wav,Phaser,True,0.09468859
embedding_cosine,68,ag_G_Phaser40_9_.wav,Phaser,5,14,ag_G_Distortion40_5_.wav,Distortion,False,0.09846383
embedding_cosine,69,ag_G_Reverb40_0_.wav,Reverb,1,76,ag_G_Reverb40_7_.wav,Reverb,True,0.02510953
embedding_cosine,69,ag_G_Reverb40_0_.wav,Reverb,2,72,ag_G_Reverb40_3_.wav,Reverb,True,0.02765167
embedding_cosine,69,ag_G_Reverb40_0_.wav,Reverb,3,71,ag_G_Reverb40_2_.wav,Reverb,True,0.02852583
embedding_cosine,69,ag_G_Reverb40_0_.wav,Reverb,4,77,ag_G_Reverb40_8_.wav,Reverb,True,0.03132409
embedding_cosine,69,ag_G_Reverb40_0_.wav,Reverb,5,73,ag_G_Reverb40_4_.wav,Reverb,True,0.03176671
embedding_cosine,70,ag_G_Reverb40_1_.wav,Reverb,1,71,ag_G_Reverb40_2_.wav,Reverb,True,0.01752567
embedding_cosine,70,ag_G_Reverb40_1_.wav,Reverb,2,73,ag_G_Reverb40_4_.wav,Reverb,True,0.01803780
embedding_cosine,70,ag_G_Reverb40_1_.wav,Reverb,3,76,ag_G_Reverb40_7_.wav,Reverb,True,0.01820374
embedding_cosine,70,ag_G_Reverb40_1_.wav,Reverb,4,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,False,0.01855361
embedding_cosine,70,ag_G_Reverb40_1_.wav,Reverb,5,75,ag_G_Reverb40_6_.wav,Reverb,True,0.01959300
embedding_cosine,71,ag_G_Reverb40_2_.wav,Reverb,1,72,ag_G_Reverb40_3_.wav,Reverb,True,0.00960082
embedding_cosine,71,ag_G_Reverb40_2_.wav,Reverb,2,77,ag_G_Reverb40_8_.wav,Reverb,True,0.01377118
embedding_cosine,71,ag_G_Reverb40_2_.wav,Reverb,3,74,ag_G_Reverb40_5_.wav,Reverb,True,0.01527148
embedding_cosine,71,ag_G_Reverb40_2_.wav,Reverb,4,30,ag_G_Flanger40_1_.wav,Flanger,False,0.01603621
embedding_cosine,71,ag_G_Reverb40_2_.wav,Reverb,5,70,ag_G_Reverb40_1_.wav,Reverb,True,0.01752567
embedding_cosine,72,ag_G_Reverb40_3_.wav,Reverb,1,71,ag_G_Reverb40_2_.wav,Reverb,True,0.00960082
embedding_cosine,72,ag_G_Reverb40_3_.wav,Reverb,2,74,ag_G_Reverb40_5_.wav,Reverb,True,0.01481152
embedding_cosine,72,ag_G_Reverb40_3_.wav,Reverb,3,77,ag_G_Reverb40_8_.wav,Reverb,True,0.01546979
embedding_cosine,72,ag_G_Reverb40_3_.wav,Reverb,4,73,ag_G_Reverb40_4_.wav,Reverb,True,0.01885355
embedding_cosine,72,ag_G_Reverb40_3_.wav,Reverb,5,30,ag_G_Flanger40_1_.wav,Flanger,False,0.02231705
embedding_cosine,73,ag_G_Reverb40_4_.wav,Reverb,1,77,ag_G_Reverb40_8_.wav,Reverb,True,0.00217015
embedding_cosine,73,ag_G_Reverb40_4_.wav,Reverb,2,71,ag_G_Reverb40_2_.wav,Reverb,True,0.01788807
embedding_cosine,73,ag_G_Reverb40_4_.wav,Reverb,3,70,ag_G_Reverb40_1_.wav,Reverb,True,0.01803780
embedding_cosine,73,ag_G_Reverb40_4_.wav,Reverb,4,72,ag_G_Reverb40_3_.wav,Reverb,True,0.01885355
embedding_cosine,73,ag_G_Reverb40_4_.wav,Reverb,5,78,ag_G_Reverb40_9_.wav,Reverb,True,0.02139699
embedding_cosine,74,ag_G_Reverb40_5_.wav,Reverb,1,30,ag_G_Flanger40_1_.wav,Flanger,False,0.01342696
embedding_cosine,74,ag_G_Reverb40_5_.wav,Reverb,2,72,ag_G_Reverb40_3_.wav,Reverb,True,0.01481152
embedding_cosine,74,ag_G_Reverb40_5_.wav,Reverb,3,71,ag_G_Reverb40_2_.wav,Reverb,True,0.01527148
embedding_cosine,74,ag_G_Reverb40_5_.wav,Reverb,4,77,ag_G_Reverb40_8_.wav,Reverb,True,0.02603805
embedding_cosine,74,ag_G_Reverb40_5_.wav,Reverb,5,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,False,0.02676404
embedding_cosine,75,ag_G_Reverb40_6_.wav,Reverb,1,70,ag_G_Reverb40_1_.wav,Reverb,True,0.01959300
embedding_cosine,75,ag_G_Reverb40_6_.wav,Reverb,2,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,False,0.02533728
embedding_cosine,75,ag_G_Reverb40_6_.wav,Reverb,3,78,ag_G_Reverb40_9_.wav,Reverb,True,0.02573705
embedding_cosine,75,ag_G_Reverb40_6_.wav,Reverb,4,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,False,0.02877629
embedding_cosine,75,ag_G_Reverb40_6_.wav,Reverb,5,76,ag_G_Reverb40_7_.wav,Reverb,True,0.02988559
embedding_cosine,76,ag_G_Reverb40_7_.wav,Reverb,1,70,ag_G_Reverb40_1_.wav,Reverb,True,0.01820374
embedding_cosine,76,ag_G_Reverb40_7_.wav,Reverb,2,71,ag_G_Reverb40_2_.wav,Reverb,True,0.02092862
embedding_cosine,76,ag_G_Reverb40_7_.wav,Reverb,3,84,ag_G_SlapbackDelay40_5_.wav,SlapbackDelay,False,0.02335960
embedding_cosine,76,ag_G_Reverb40_7_.wav,Reverb,4,73,ag_G_Reverb40_4_.wav,Reverb,True,0.02483666
embedding_cosine,76,ag_G_Reverb40_7_.wav,Reverb,5,69,ag_G_Reverb40_0_.wav,Reverb,True,0.02510953
embedding_cosine,77,ag_G_Reverb40_8_.wav,Reverb,1,73,ag_G_Reverb40_4_.wav,Reverb,True,0.00217015
embedding_cosine,77,ag_G_Reverb40_8_.wav,Reverb,2,71,ag_G_Reverb40_2_.wav,Reverb,True,0.01377118
embedding_cosine,77,ag_G_Reverb40_8_.wav,Reverb,3,72,ag_G_Reverb40_3_.wav,Reverb,True,0.01546979
embedding_cosine,77,ag_G_Reverb40_8_.wav,Reverb,4,70,ag_G_Reverb40_1_.wav,Reverb,True,0.02063578
embedding_cosine,77,ag_G_Reverb40_8_.wav,Reverb,5,30,ag_G_Flanger40_1_.wav,Flanger,False,0.02380925
embedding_cosine,78,ag_G_Reverb40_9_.wav,Reverb,1,73,ag_G_Reverb40_4_.wav,Reverb,True,0.02139699
embedding_cosine,78,ag_G_Reverb40_9_.wav,Reverb,2,75,ag_G_Reverb40_6_.wav,Reverb,True,0.02573705
embedding_cosine,78,ag_G_Reverb40_9_.wav,Reverb,3,77,ag_G_Reverb40_8_.wav,Reverb,True,0.02727258
embedding_cosine,78,ag_G_Reverb40_9_.wav,Reverb,4,70,ag_G_Reverb40_1_.wav,Reverb,True,0.03604269
embedding_cosine,78,ag_G_Reverb40_9_.wav,Reverb,5,76,ag_G_Reverb40_7_.wav,Reverb,True,0.03862119
embedding_cosine,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,1,65,ag_G_Phaser40_6_.wav,Phaser,False,0.01288962
embedding_cosine,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,2,99,ag_G_Vibrato40_0_.wav,Vibrato,False,0.01291168
embedding_cosine,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,3,107,ag_G_Vibrato40_8_.wav,Vibrato,False,0.01303130
embedding_cosine,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,4,61,ag_G_Phaser40_2_.wav,Phaser,False,0.01317227
embedding_cosine,79,ag_G_SlapbackDelay40_0_.wav,SlapbackDelay,5,105,ag_G_Vibrato40_6_.wav,Vibrato,False,0.01416492
embedding_cosine,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,1,82,ag_G_SlapbackDelay40_3_.wav,SlapbackDelay,True,0.01982003
embedding_cosine,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,2,81,ag_G_SlapbackDelay40_2_.wav,SlapbackDelay,True,0.02682108
embedding_cosine,80,ag_G_SlapbackDelay40_1_.wav,SlapbackDelay,3,47,ag_G_NoFX40_8_.wav,NoFX,False,0.03089023
